PERSON_ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,SCHOOL,LAST_AFFILIATION,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,FROM_YEAR,TO_YEAR,GREATEST_75_FLAG
1629117,Wenyen Gabriel,1997-03-26T00:00:00,South Sudan,Kentucky,Kentucky/South Sudan,6-9,205,Forward,5,Undrafted,Undrafted,Undrafted,2018,2023,N
1629118,Thomas Welsh,1996-02-03T00:00:00,USA,UCLA,UCLA/USA,7-0,255,Center,2,2018,2,58,2018,2018,N
1629121,Jaylen Adams,1996-05-04T00:00:00,USA,St. Bonaventure,St. Bonaventure/USA,6-0,225,Guard,3,Undrafted,Undrafted,Undrafted,2018,2020,N
1629122,J.P. Macura,1995-06-05T00:00:00,USA,Xavier,Xavier/USA,6-4,203,Guard,2,2018,,,2018,2019,N
1629123,Jared Terrell,1995-02-10T00:00:00,USA,Rhode Island,Rhode Island/USA,6-3,227,Guard,2,Undrafted,Undrafted,Undrafted,2018,2018,N
1629126,Deonte Burton,1994-01-31T00:00:00,USA,Iowa State,Iowa State/USA,6-4,240,Guard-Forward,4,Undrafted,Undrafted,Undrafted,2018,2022,N
1629130,Duncan Robinson,1994-04-22T00:00:00,USA,Michigan,Michigan/USA,6-7,215,Forward,8,Undrafted,Undrafted,Undrafted,2018,2026,N
1629133,Daryl Macon,1995-11-29T00:00:00,USA,Arkansas,Arkansas/USA,6-2,185,Guard,2,2018,,,2018,2019,N
1629134,Kendrick Nunn,1995-08-03T00:00:00,USA,Oakland,Oakland/USA,6-3,190,Guard,4,Undrafted,Undrafted,Undrafted,2018,2022,N
1629139,Yuta Watanabe,1994-10-13T00:00:00,Japan,George Washington,George Washington/Japan,6-9,215,Guard-Forward,7,Undrafted,Undrafted,Undrafted,2018,2023,N
1629140,Johnathan Williams,1995-05-22T00:00:00,USA,Gonzaga,Gonzaga/USA,6-9,228,Forward,3,Undrafted,Undrafted,Undrafted,2018,2019,N
1629147,Joe Chealey,1995-11-01T00:00:00,USA,College of Charleston,College of Charleston/USA,6-4,190,Guard,2,2018,,,2018,2019,N
1629150,Emanuel Terry,1996-08-21T00:00:00,USA,Lincoln Memorial,Lincoln Memorial/USA,6-9,220,Forward,2,Undrafted,Undrafted,Undrafted,2018,2021,N
1629151,Ryan Broekhoff,1990-08-23T00:00:00,Australia,Valparaiso,Valparaiso/Australia,6-6,215,Guard-Forward,3,Undrafted,Undrafted,Undrafted,2018,2019,N
1629152,DeVaughn Akoon-Purcell,1993-06-05T00:00:00,Trinidad and Tobago,Illinois State,Illinois State/Trinidad and Tobago,6-6,200,Guard-Forward,2,2016,,,2018,2018,N
1629155,Zach Lofton,1992-11-18T00:00:00,USA,New Mexico State,New Mexico State/USA,6-4,180,Guard,1,Undrafted,Undrafted,Undrafted,2018,2018,N
1629162,Jordan McLaughlin,1996-04-09T00:00:00,USA,Southern California,Southern California/USA,5-11,185,Guard,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629164,Brandon Goodwin,1995-10-02T00:00:00,USA,Florida Gulf Coast,Florida Gulf Coast/USA,6-0,180,Guard,5,Undrafted,Undrafted,Undrafted,2018,2021,N
1629168,BJ Johnson,1995-12-21T00:00:00,USA,La Salle,La Salle/USA,6-6,200,Forward,3,Undrafted,Undrafted,Undrafted,2018,2021,N
1629185,Chris Chiozza,1995-11-21T00:00:00,USA,Florida,Florida/USA,5-11,175,Guard,5,Undrafted,Undrafted,Undrafted,2018,2021,N
1629203,Jemerrio Jones,1995-04-09T00:00:00,USA,New Mexico State,New Mexico State/USA,6-5,175,Forward,2,2018,,,2018,2021,N
1629216,Gabe Vincent,1996-06-14T00:00:00,USA,California-Santa Barbara,California-Santa Barbara/USA,6-2,200,Guard,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629232,Kaiser Gates,1996-11-08T00:00:00,USA,Xavier,Xavier/USA,6-7,225,Forward,1,2018,,,2023,2023,N
1629234,Drew Eubanks,1997-02-01T00:00:00,USA,Oregon State,Oregon State/USA,6-10,245,Forward-Center,8,Undrafted,Undrafted,Undrafted,2018,2026,N
1629244,Cam Reynolds,1995-02-07T00:00:00,USA,Tulane,Tulane/USA,6-7,225,Forward,2,Undrafted,Undrafted,Undrafted,2018,2020,N
1629308,Juan Toscano-Anderson,1993-04-10T00:00:00,USA,Marquette,Marquette/USA,6-6,209,Forward,5,Undrafted,Undrafted,Undrafted,2019,2023,N
1629309,Trayvon Palmer,1994-11-13T00:00:00,USA,Chicago St.,Chicago State/USA,6-6,200,Guard,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1629312,Haywood Highsmith,1996-12-09T00:00:00,USA,Wheeling Jesuit,Wheeling Jesuit/USA,6-5,220,Forward,6,2018,,,2018,2026,N
1629346,Alen Smailagic,2000-08-18T00:00:00,Serbia,Beko,Beko/Serbia,6-10,215,Forward,3,2019,2,39,2019,2020,N
1629353,Isaac Humphries,1998-01-05T00:00:00,Australia,Kentucky,Kentucky/Australia,7-0,260,Center,2,2017,,,2018,2018,N
1629541,Dairis Bertans,1989-09-09T00:00:00,Latvia,Olimpia Milano,Olimpia Milano/Latvia,6-4,200,Guard,2,Undrafted,Undrafted,Undrafted,2018,2018,N
1629597,Zylan Cheatham,1995-11-17T00:00:00,USA,Arizona State,Arizona State/USA,6-5,220,Forward,3,Undrafted,Undrafted,Undrafted,2019,2021,N
1629598,Chris Clemons,1997-07-23T00:00:00,USA,Campbell University,Campbell/USA,5-9,180,Guard,2,Undrafted,Undrafted,Undrafted,2019,2019,N
1629599,Amir Coffey,1997-06-17T00:00:00,USA,Minnesota,Minnesota/USA,6-7,210,Guard-Forward,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629600,Jarron Cumberland,1997-09-22T00:00:00,USA,Cincinnati,Cincinnati/USA,6-5,205,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1629602,Javin DeLaurier,1998-04-07T00:00:00,USA,Duke,Duke/USA,6-10,234,Center,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1629603,Mamadi Diakite,1997-01-21T00:00:00,Guinea,Virginia,Virginia/Guinea,6-9,228,Forward,5,Undrafted,Undrafted,Undrafted,2020,2023,N
1629604,CJ Elleby,2000-06-16T00:00:00,USA,Washington State,Washington State/USA,6-6,200,Forward-Guard,3,2020,2,46,2020,2021,N
1629605,Tacko Fall,1995-12-10T00:00:00,Senegal,UCF,Central Florida/Senegal,7-6,311,Center,3,Undrafted,Undrafted,Undrafted,2019,2021,N
1629606,Robert Franks,1996-12-18T00:00:00,USA,Washington State,Washington State/USA,6-7,225,Forward,1,2019,,,2020,2020,N
1629607,Jared Harper,1997-09-14T00:00:00,USA,Auburn,Auburn/USA,5-10,175,Guard,4,Undrafted,Undrafted,Undrafted,2019,2021,N
1629608,Dewan Hernandez,1996-12-09T00:00:00,USA,Miami,Miami/USA,6-10,235,Center-Forward,2,2019,2,59,2019,2019,N
1629610,DaQuan Jeffries,1997-08-30T00:00:00,USA,Tulsa,Tulsa/USA,6-5,222,Guard-Forward,6,Undrafted,Undrafted,Undrafted,2019,2025,N
1629611,Terance Mann,1996-10-18T00:00:00,USA,Florida State,Florida State/USA,6-6,215,Guard-Forward,7,2019,2,48,2019,2026,N
1629614,Andrew Nembhard,2000-01-16T00:00:00,Canada,Gonzaga,Gonzaga/Canada,6-4,191,Guard-Forward,4,2022,2,31,2022,2026,N
1629617,Reggie Perry,2000-03-21T00:00:00,USA,Mississippi State,Mississippi State/USA,6-8,250,Forward-Center,3,2020,2,57,2020,2021,N
1629618,Jalen Pickett,1999-10-22T00:00:00,USA,Penn State,Penn State/USA,6-2,202,Guard,3,2023,2,32,2023,2026,N
1629619,Myles Powell,1997-07-07T00:00:00,USA,Seton Hall,Seton Hall/USA,6-2,195,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1629620,Justin Robinson,1997-10-12T00:00:00,USA,Virginia Tech,Virginia Tech/USA,6-1,195,Guard,3,2019,,,2019,2021,N
1629621,Marial Shayok,1995-07-26T00:00:00,Canada,Iowa State,Iowa State/Canada,6-5,198,Guard-Forward,2,2019,2,54,2019,2019,N
1629622,Max Strus,1996-03-28T00:00:00,USA,DePaul,DePaul/USA,6-5,215,Guard-Forward,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629623,Lindell Wigginton,1998-03-28T00:00:00,Canada,Iowa State,Iowa State/Canada,6-1,189,Guard,3,2019,,,2021,2023,N
1629625,Justin Wright-Foreman,1997-10-27T00:00:00,USA,Hofstra,Hofstra/USA,6-0,190,Guard,2,2019,2,53,2019,2019,N
1629626,Bol Bol,1999-11-16T00:00:00,Sudan,Oregon,Oregon/Sudan,7-3,220,Center-Forward,7,2019,2,44,2019,2024,N
1629627,Zion Williamson,2000-07-06T00:00:00,USA,Duke,Duke/USA,6-6,284,Forward,7,2019,1,1,2019,2026,N
1629628,RJ Barrett,2000-06-14T00:00:00,Canada,Duke,Duke/Canada,6-6,214,Forward-Guard,7,2019,1,3,2019,2026,N
1629629,Cam Reddish,1999-09-01T00:00:00,USA,Duke,Duke/USA,6-7,217,Forward-Guard,5,2019,1,10,2019,2024,N
1629630,Ja Morant,1999-08-10T00:00:00,USA,Murray State,Murray State/USA,6-2,174,Guard,7,2019,1,2,2019,2026,N
1629631,De'Andre Hunter,1997-12-02T00:00:00,USA,Virginia,Virginia/USA,6-7,221,Forward-Guard,7,2019,1,4,2019,2026,N
1629632,Coby White,2000-02-16T00:00:00,USA,North Carolina,North Carolina/USA,6-4,210,Guard,7,2019,1,7,2019,2026,N
1629633,Jarrett Culver,1999-02-20T00:00:00,USA,Texas Tech,Texas Tech/USA,6-6,195,Guard-Forward,5,2019,1,6,2019,2022,N
1629634,Brandon Clarke,1996-09-19T00:00:00,Canada,Gonzaga,Gonzaga/Canada,6-8,215,Forward,8,2019,1,21,2019,2025,N
1629635,Sekou Doumbouya,2000-12-23T00:00:00,France,,Limoges/France,6-9,230,Forward,4,2019,1,15,2019,2021,N
1629636,Darius Garland,2000-01-26T00:00:00,USA,Vanderbilt,Vanderbilt/USA,6-1,192,Guard,7,2019,1,5,2019,2026,N
1629637,Jaxson Hayes,2000-05-23T00:00:00,USA,Texas,Texas/USA,7-0,220,Center-Forward,8,2019,1,8,2019,2025,N
1629638,Nickeil Alexander-Walker,1998-09-02T00:00:00,Canada,Virginia Tech,Virginia Tech/Canada,6-5,205,Guard,7,2019,1,17,2019,2026,N
1629639,Tyler Herro,2000-01-20T00:00:00,USA,Kentucky,Kentucky/USA,6-5,195,Guard,7,2019,1,13,2019,2026,N
1629640,Keldon Johnson,1999-10-11T00:00:00,USA,Kentucky,Kentucky/USA,6-6,220,Forward-Guard,7,2019,1,29,2019,2026,N
1629641,Romeo Langford,1999-10-25T00:00:00,USA,Indiana,Indiana/USA,6-5,216,Guard-Forward,5,2019,1,14,2019,2022,N
1629642,Nassir Little,2000-02-11T00:00:00,USA,North Carolina,North Carolina/USA,6-6,220,Forward-Guard,6,2019,1,25,2019,2023,N
1629643,Chuma Okeke,1998-08-18T00:00:00,USA,Auburn,Auburn/USA,6-7,229,Forward,6,2019,1,16,2020,2024,N
1629644,KZ Okpala,1999-04-28T00:00:00,USA,Stanford,Stanford/USA,6-8,215,Forward-Guard,4,2019,2,32,2019,2022,N
1629645,Kevin Porter Jr.,2000-05-04T00:00:00,USA,Southern California,Southern California/USA,6-5,203,Guard-Forward,6,2019,1,30,2019,2026,N
1629646,Charles Bassey,2000-10-28T00:00:00,Nigeria,Western Kentucky,Western Kentucky/Nigeria,6-10,230,Center-Forward,5,2021,2,53,2021,2026,N
1629647,Darius Bazley,2000-06-12T00:00:00,USA,Princeton HS (OH),Princeton HS (OH)/USA,6-9,216,Forward,6,2019,1,23,2019,2023,N
1629648,Jordan Bone,1997-11-05T00:00:00,USA,Tennessee,Tennessee/USA,6-2,180,Guard,2,2019,2,57,2019,2020,N
1629649,Ignas Brazdeikis,1999-01-08T00:00:00,Canada,Michigan,Michigan/Canada,6-6,221,Forward,4,2019,2,47,2019,2021,N
1629650,Moses Brown,1999-10-13T00:00:00,USA,UCLA,UCLA/USA,7-2,258,Center,7,Undrafted,Undrafted,Undrafted,2019,2024,N
1629651,Nic Claxton,1999-04-17T00:00:00,USA,Georgia,Georgia/USA,6-11,215,Center,7,2019,2,31,2019,2026,N
1629652,Luguentz Dort,1999-04-19T00:00:00,Canada,Arizona State,Arizona State/Canada,6-4,220,Guard,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629653,Devon Dotson,1999-08-02T00:00:00,USA,Kansas,Kansas/USA,6-1,185,Guard,4,Undrafted,Undrafted,Undrafted,2020,2022,N
1629655,Daniel Gafford,1998-10-01T00:00:00,USA,Arkansas,Arkansas/USA,6-10,265,Forward-Center,7,2019,2,38,2019,2026,N
1629656,Quentin Grimes,2000-05-08T00:00:00,USA,Houston,Houston/USA,6-5,207,Guard,5,2021,1,25,2021,2026,N
1629657,Kyle Guy,1997-08-11T00:00:00,USA,Virginia,Virginia/USA,6-1,167,Guard,4,2019,2,55,2019,2021,N
1629658,Jaylen Hoard,1999-03-30T00:00:00,France,Wake Forest,Wake Forest/France,6-8,216,Forward,3,Undrafted,Undrafted,Undrafted,2019,2021,N
1629659,Talen Horton-Tucker,2000-11-25T00:00:00,USA,Iowa State,Iowa State/USA,6-4,234,Guard,7,2019,2,46,2019,2024,N
1629660,Ty Jerome,1997-07-08T00:00:00,USA,Virginia,Virginia/USA,6-5,195,Guard-Forward,7,2019,1,24,2019,2026,N
1629661,Cameron Johnson,1996-03-03T00:00:00,USA,North Carolina,North Carolina/USA,6-8,210,Forward,7,2019,1,11,2019,2026,N
1629662,Mfiondu Kabengele,1997-08-14T00:00:00,Canada,Florida State,Florida State/Canada,6-10,250,Center,4,2019,1,27,2019,2022,N
1629663,Louis King,1999-04-06T00:00:00,USA,Oregon,Oregon/USA,6-7,205,Forward,5,Undrafted,Undrafted,Undrafted,2019,2022,N
1629665,Jalen Lecque,2000-06-13T00:00:00,USA,Brewster Academy (NH),Brewster Academy (NH)/USA,6-4,185,Guard,3,Undrafted,Undrafted,Undrafted,2019,2020,N
1629667,Jalen McDaniels,1998-01-31T00:00:00,USA,San Diego State,San Diego State/USA,6-9,190,Forward,7,2019,2,52,2019,2024,N
1629668,Zach Norvell Jr.,1997-12-09T00:00:00,USA,Gonzaga,Gonzaga/USA,6-5,205,Guard-Forward,2,2019,,,2019,2019,N
1629669,Jaylen Nowell,1999-07-09T00:00:00,USA,Washington,Washington/USA,6-4,201,Guard,5,2019,2,43,2019,2024,N
1629670,Jordan Nwora,1998-09-09T00:00:00,USA,Louisville,Louisville/USA,6-8,225,Forward,5,2020,2,45,2020,2023,N
1629671,Miye Oni,1997-08-04T00:00:00,USA,Yale,Yale/USA,6-5,206,Guard-Forward,4,2019,2,58,2019,2021,N
1629672,Eric Paschall,1996-11-04T00:00:00,USA,Villanova,Villanova/USA,6-6,255,Forward,4,2019,2,41,2019,2021,N
1629673,Jordan Poole,1999-06-19T00:00:00,USA,Michigan,Michigan/USA,6-4,194,Guard,7,2019,1,28,2019,2026,N
1629674,Neemias Queta,1999-07-13T00:00:00,Portugal,Utah State,Utah State/Portugal,7-0,248,Center,5,2021,2,39,2021,2026,N
1629675,Naz Reid,1999-08-26T00:00:00,USA,Louisiana State,Louisiana State/USA,6-9,264,Center-Forward,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629676,Isaiah Roby,1998-02-03T00:00:00,USA,Nebraska,Nebraska/USA,6-8,230,Forward,5,2019,2,45,2019,2022,N
1629677,Luka Samanic,2000-01-09T00:00:00,Croatia,Union Olimpija,Union Olimpija/Croatia,6-10,227,Forward,5,2019,1,19,2019,2023,N
1629678,Admiral Schofield,1997-03-30T00:00:00,United Kingdom,Tennessee,Tennessee/United Kingdom,6-5,241,Forward,5,2019,2,42,2019,2023,N
1629680,Matisse Thybulle,1997-03-04T00:00:00,USA,Washington,Washington/USA,6-5,202,Guard-Forward,7,2019,1,20,2019,2026,N
1629681,Killian Tillie,1998-03-05T00:00:00,France,Gonzaga,Gonzaga/France,6-9,220,Forward-Center,3,Undrafted,Undrafted,Undrafted,2020,2021,N
1629682,Tremont Waters,1998-01-10T00:00:00,USA,Louisiana State,Louisiana State/USA,5-10,175,Guard,3,2019,2,51,2019,2021,N
1629683,Quinndary Weatherspoon,1996-09-10T00:00:00,USA,Mississippi State,Mississippi State/USA,6-3,205,Guard,4,2019,2,49,2019,2021,N
1629684,Grant Williams,1998-11-30T00:00:00,USA,Tennessee,Tennessee/USA,6-7,236,Forward,7,2019,1,22,2019,2026,N
1629685,Dylan Windler,1996-09-22T00:00:00,USA,Belmont,Belmont/USA,6-7,196,Guard-Forward,5,2019,1,26,2019,2023,N
1629686,Deividas Sirvydis,2000-06-10T00:00:00,Lithuania,Lietuvos rytas Vilnius,Lietuvos rytas Vilnius/Lithuania,6-8,190,Forward-Guard,3,2019,2,37,2020,2021,N
1629690,Adam Mokoka,1998-07-18T00:00:00,France,Mega Basket,Mega Basket/France,6-4,190,Guard,3,Undrafted,Undrafted,Undrafted,2019,2020,N
1629712,Didi Louzada,1999-07-02T00:00:00,Brazil,Sydney,Sydney/Brazil,6-5,188,Guard,3,2019,2,35,2020,2021,N
1629713,Justin James,1997-01-24T00:00:00,USA,Wyoming,Wyoming/USA,6-7,190,Guard-Forward,3,2019,2,40,2019,2020,N
1629714,Jarrell Brantley,1996-06-07T00:00:00,USA,College of Charleston,College of Charleston/USA,6-5,250,Forward,3,2019,2,50,2019,2022,N
1629716,Marques Bolden,1998-04-17T00:00:00,USA,Duke,Duke/USA,6-10,249,Center,4,2019,,,2019,2023,N
1629717,Armoni Brooks,1998-06-05T00:00:00,USA,Houston,Houston/USA,6-3,195,Guard,3,2019,,,2020,2023,N
1629718,Charlie Brown Jr.,1997-02-02T00:00:00,USA,St. Joseph's (PA),St. Joseph's (PA)/USA,6-6,199,Guard,5,Undrafted,Undrafted,Undrafted,2019,2023,N
1629719,Devontae Cacok,1996-10-08T00:00:00,USA,UNC-Wilmington,North Carolina-Wilmington/USA,6-7,240,Forward,4,Undrafted,Undrafted,Undrafted,2019,2021,N
1629723,John Konchar,1996-03-22T00:00:00,USA,Indiana-Purdue Fort Wayne,Indiana-Purdue Fort Wayne/USA,6-5,210,Guard,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629724,Vic Law,1995-12-19T00:00:00,USA,Northwestern,Northwestern/USA,6-7,201,Forward,2,Undrafted,Undrafted,Undrafted,2019,2019,N
1629725,Jeremiah Martin,1996-06-19T00:00:00,USA,Memphis,Memphis/USA,6-2,185,Guard,3,Undrafted,Undrafted,Undrafted,2019,2020,N
1629726,Garrison Mathews,1996-10-24T00:00:00,USA,Lipscomb,Lipscomb/USA,6-5,215,Guard,6,Undrafted,Undrafted,Undrafted,2019,2025,N
1629729,Josh Reaves,1997-06-04T00:00:00,USA,Penn State,Penn State/USA,6-4,214,Guard-Forward,2,Undrafted,Undrafted,Undrafted,2019,2019,N
1629730,Rayjon Tucker,1997-09-24T00:00:00,USA,Arkansas-Little Rock,Arkansas-Little Rock/USA,6-3,209,Guard,4,Undrafted,Undrafted,Undrafted,2019,2021,N
1629731,Dean Wade,1996-11-20T00:00:00,USA,Kansas State,Kansas State/USA,6-9,228,Forward-Center,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629734,Kyle Alexander,1996-10-21T00:00:00,Canada,Tennessee,Tennessee/Canada,6-10,216,Forward-Center,2,Undrafted,Undrafted,Undrafted,2019,2019,N
1629735,Chris Silva,1996-09-19T00:00:00,Gabon,South Carolina,South Carolina/Gabon,6-8,234,Forward,5,Undrafted,Undrafted,Undrafted,2019,2022,N
1629738,Vincent Poirier,1993-10-17T00:00:00,France,Baskonia,Baskonia/France,7-0,235,Center-Forward,2,Undrafted,Undrafted,Undrafted,2019,2020,N
1629739,William Howard,1993-10-25T00:00:00,France,Limoges,Limoges/France,6-8,207,Forward-Guard,2,Undrafted,Undrafted,Undrafted,2019,2019,N
1629740,Nicolo Melli,1991-01-26T00:00:00,Italy,Fenerbahce,Fenerbahce/Italy,6-9,236,Forward,3,Undrafted,Undrafted,Undrafted,2019,2020,N
1629741,Marko Guduric,1995-03-08T00:00:00,Serbia,Fenerbahce,Fenerbahce/Serbia,6-6,201,Guard,2,Undrafted,Undrafted,Undrafted,2019,2019,N
1629742,Stanton Kidd,1992-03-18T00:00:00,USA,Colorado State,Colorado State/USA,6-6,216,Forward,1,Undrafted,Undrafted,Undrafted,2019,2019,N
1629743,Donta Hall,1997-08-07T00:00:00,USA,Alabama,Alabama/USA,6-10,230,Center,2,Undrafted,Undrafted,Undrafted,2019,2020,N
1629744,Matt Thomas,1994-08-04T00:00:00,USA,Iowa State,Iowa State/USA,6-3,190,Guard,4,Undrafted,Undrafted,Undrafted,2019,2021,N
1629745,Tariq Owens,1995-06-30T00:00:00,USA,Texas Tech,Texas Tech/USA,6-10,205,Forward,2,Undrafted,Undrafted,Undrafted,2019,2019,N
1629750,Javonte Green,1993-07-23T00:00:00,USA,Radford,Radford/USA,6-5,205,Guard,7,Undrafted,Undrafted,Undrafted,2019,2026,N
1629751,Dakota Mathias,1995-07-11T00:00:00,USA,Purdue,Purdue/USA,6-4,200,Guard,3,2018,,,2020,2021,N
1629752,Juwan Morgan,1997-04-17T00:00:00,USA,Indiana,Indiana/USA,6-7,232,Forward,4,Undrafted,Undrafted,Undrafted,2019,2021,N
1629755,Hassani Gravett,1996-07-16T00:00:00,USA,South Carolina,South Carolina/USA,6-2,187,Guard,1,2019,,,2021,2021,N
1629760,Matt Mooney,1995-02-07T00:00:00,USA,Texas Tech,Texas Tech/USA,6-2,199,Guard,2,Undrafted,Undrafted,Undrafted,2019,2021,N
1629783,Shaq Buchanan,1997-01-30T00:00:00,USA,Murray State,Murray State/USA,6-3,190,Guard,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1629788,Tyler Hall,1997-03-25T00:00:00,USA,Montana State,Montana State/USA,6-5,209,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1629833,Keljin Blevins,1995-11-24T00:00:00,USA,Montana State,Montana State/USA,6-4,200,Guard,3,2019,,,2020,2021,N
1629873,Jaysean Paige,1994-07-30T00:00:00,USA,West Virginia,West Virginia/USA,6-2,200,Guard,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1629875,Xavier Moon,1995-01-02T00:00:00,USA,Morehead State,Morehead State/USA,6-0,165,Guard,4,Undrafted,Undrafted,Undrafted,2021,2023,N
1629958,Ahmad Caver,1996-09-12T00:00:00,USA,Old Dominion,Old Dominion/USA,6-2,174,Guard,1,2019,,,2021,2021,N
1629962,Devin Cannady,1996-05-21T00:00:00,USA,Princeton,Princeton/USA,6-2,183,Guard,3,2019,,,2020,2021,N
1630162,Anthony Edwards,2001-08-05T00:00:00,USA,Georgia,Georgia/USA,6-4,225,Guard,6,2020,1,1,2020,2026,N
1630163,LaMelo Ball,2001-08-22T00:00:00,USA,Illawarra,Illawarra/USA,6-7,180,Guard,6,2020,1,3,2020,2026,N
1630164,James Wiseman,2001-03-31T00:00:00,USA,Memphis,Memphis/USA,6-11,240,Center,5,2020,1,2,2020,2025,N
1630165,Killian Hayes,2001-07-27T00:00:00,France,Ratiopharm Ulm,Ratiopharm Ulm/France,6-4,195,Guard,6,2020,1,7,2020,2026,N
1630166,Deni Avdija,2001-01-03T00:00:00,Israel,Maccabi Tel Aviv,Maccabi Tel Aviv/Israel,6-8,228,Forward,6,2020,1,9,2020,2026,N
1630167,Obi Toppin,1998-03-04T00:00:00,USA,Dayton,Dayton/USA,6-9,220,Forward,6,2020,1,8,2020,2026,N
1630168,Onyeka Okongwu,2000-12-11T00:00:00,USA,Southern California,Southern California/USA,6-10,240,Forward-Center,6,2020,1,6,2020,2026,N
1630169,Tyrese Haliburton,2000-02-29T00:00:00,USA,Iowa State,Iowa State/USA,6-5,185,Guard,5,2020,1,12,2020,2026,N
1630170,Devin Vassell,2000-08-23T00:00:00,USA,Florida State,Florida State/USA,6-5,200,Guard-Forward,6,2020,1,11,2020,2026,N
1630171,Isaac Okoro,2001-01-26T00:00:00,USA,Auburn,Auburn/USA,6-4,225,Forward-Guard,6,2020,1,5,2020,2026,N
1630172,Patrick Williams,2001-08-26T00:00:00,USA,Florida State,Florida State/USA,6-6,235,Forward,6,2020,1,4,2020,2026,N
1630173,Precious Achiuwa,1999-09-19T00:00:00,Nigeria,Memphis,Memphis/Nigeria,6-8,243,Forward,6,2020,1,20,2020,2026,N
1630174,Aaron Nesmith,1999-10-16T00:00:00,USA,Vanderbilt,Vanderbilt/USA,6-5,215,Guard-Forward,6,2020,1,14,2020,2026,N
1630175,Cole Anthony,2000-05-15T00:00:00,USA,North Carolina,North Carolina/USA,6-2,185,Guard,5,2020,1,15,2020,2025,N
1630176,Vernon Carey Jr.,2001-02-25T00:00:00,USA,Duke,Duke/USA,6-10,270,Center,4,2020,2,32,2020,2022,N
1630177,Theo Maledon,2001-06-12T00:00:00,France,ASVEL,Asvel/France,6-4,175,Guard,4,2020,2,34,2020,2023,N
1630178,Tyrese Maxey,2000-11-04T00:00:00,USA,Kentucky,Kentucky/USA,6-2,200,Guard,6,2020,1,21,2020,2026,N
1630179,Tyrell Terry,2000-09-28T00:00:00,USA,Stanford,Stanford/USA,6-2,160,Guard,3,2020,2,31,2020,2021,N
1630180,Saddiq Bey,1999-04-09T00:00:00,USA,Villanova,Villanova/USA,6-8,215,Guard-Forward,6,2020,1,19,2020,2026,N
1630181,R.J. Hampton,2001-02-07T00:00:00,USA,Capital City Go-Go,New Zealand Breakers/USA,6-4,175,Guard,4,2020,1,24,2020,2023,N
1630182,Josh Green,2000-11-16T00:00:00,Australia,Arizona,Arizona/Australia,6-6,200,Guard,6,2020,1,18,2020,2026,N
1630183,Jaden McDaniels,2000-09-29T00:00:00,USA,Washington,Washington/USA,6-9,185,Forward,6,2020,1,28,2020,2026,N
1630184,Kira Lewis Jr.,2001-04-06T00:00:00,USA,Alabama,Alabama/USA,6-1,170,Guard,5,2020,1,13,2020,2023,N
1630185,Nico Mannion,2001-03-14T00:00:00,Italy,Arizona,Arizona/Italy,6-2,190,Guard,2,2020,2,48,2020,2020,N
1630186,Jahmi'us Ramsey,2001-06-09T00:00:00,USA,Texas Tech,Texas Tech/USA,6-3,190,Guard,4,2020,2,43,2020,2023,N
1630187,Daniel Oturu,1999-09-20T00:00:00,USA,Minnesota,Minnesota/USA,6-8,240,Center,2,2020,2,33,2020,2021,N
1630188,Jalen Smith,2000-03-16T00:00:00,USA,Maryland,Maryland/USA,6-8,244,Forward-Center,6,2020,1,10,2020,2026,N
1630189,Tyler Bey,1998-02-10T00:00:00,USA,Colorado,Colorado/USA,6-7,215,Forward,2,2020,2,36,2020,2020,N
1630190,Elijah Hughes,1998-03-10T00:00:00,USA,Syracuse,Syracuse/USA,6-5,215,Guard,3,2020,2,39,2020,2021,N
1630191,Isaiah Stewart,2001-05-22T00:00:00,USA,Washington,Washington/USA,6-8,250,Forward-Center,6,2020,1,16,2020,2026,N
1630192,Zeke Nnaji,2001-01-09T00:00:00,USA,Arizona,Arizona/USA,6-10,240,Forward-Center,6,2020,1,22,2020,2026,N
1630193,Immanuel Quickley,1999-06-17T00:00:00,USA,Kentucky,Kentucky/USA,6-2,190,Guard,6,2020,1,25,2020,2026,N
1630194,Paul Reed,1999-06-14T00:00:00,USA,DePaul,DePaul/USA,6-9,210,Forward,6,2020,2,58,2020,2026,N
